frame_id,object_id,class_id,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,feet_x,feet_y,team_id,has_possession,ball_x,ball_y,ball_interpolated,vx_px,vy_px,speed_px_f,speed_km_h
12066,3606,2,0.8059,1067.7,287.4,1084.3,333.2,1076.0,333.2,1,0,393.7,373.3,1.0,0.5,0.4,0.64,5.76
12066,3598,1,0.7687,420.1,293.4,442.3,332.3,431.2,332.3,1,0,393.7,373.3,1.0,3.6,1.7,3.981,35.83
12066,3603,2,0.6713,488.8,306.7,506.8,347.1,497.8,347.1,1,0,393.7,373.3,1.0,-4.1,-1.3,4.301,19.36
12067,3617,2,0.9276,782.1,379.2,802.9,441.8,792.5,441.8,1,0,397.0,372.8,1.0,2.9,0.2,2.907,26.16
12067,3611,2,0.9005,505.1,370.4,531.1,430.4,518.1,430.4,1,0,397.0,372.8,1.0,1.7,-2.8,3.276,29.48
12067,3634,2,0.8931,384.9,396.0,409.7,463.0,397.3,463.0,1,0,397.0,372.8,1.0,3.5,0.5,3.536,31.82
12067,3633,2,0.891,467.1,412.6,491.1,481.1,479.1,481.1,1,0,397.0,372.8,1.0,7.9,0.4,7.91,71.19
12067,3621,2,0.8833,437.1,328.7,462.1,382.8,449.6,382.8,1,0,397.0,372.8,1.0,-0.7,-2.6,2.693,24.23
12067,3578,2,0.873,414.1,380.1,445.3,441.2,429.7,441.2,1,0,397.0,372.8,1.0,5.0,-0.2,5.004,45.04
12067,3600,2,0.8695,827.5,277.0,847.6,323.0,837.6,323.0,0,0,397.0,372.8,1.0,2.9,0.4,2.927,26.35
12067,3605,2,0.8649,913.8,289.5,941.5,336.9,927.6,336.9,0,0,397.0,372.8,1.0,5.2,2.6,5.814,52.32
12067,3601,2,0.8562,992.9,262.3,1017.4,298.4,1005.2,298.4,1,0,397.0,372.8,1.0,2.1,-0.1,2.102,18.92
12067,3618,2,0.8529,716.2,348.9,741.4,413.8,728.8,413.8,1,0,397.0,372.8,1.0,2.5,1.8,3.081,27.73
12067,3606,2,0.8453,1068.6,287.7,1087.6,334.3,1078.1,334.3,1,0,397.0,372.8,1.0,2.1,1.1,2.371,21.34
12067,3629,2,0.8428,486.6,328.5,516.4,378.0,501.5,378.0,1,0,397.0,372.8,1.0,-5.0,-0.4,5.016,45.14
12067,3598,1,0.8127,424.1,293.5,445.6,334.9,434.8,334.9,1,0,397.0,372.8,1.0,3.6,2.6,4.441,39.97
12067,3603,2,0.3815,483.0,307.8,504.0,355.0,493.5,355.0,1,0,397.0,372.8,1.0,-4.3,7.9,8.994,80.95
12068,3600,2,0.9023,828.4,276.9,850.6,324.0,839.5,324.0,0,0,398.7,373.8,0.0,1.9,1.0,2.147,19.32
12068,3618,2,0.8912,717.4,349.3,746.0,413.8,731.7,413.8,1,0,398.7,373.8,0.0,2.9,0.0,2.9,26.1
12068,3617,2,0.8862,788.1,378.8,807.2,443.8,797.6,443.8,1,0,398.7,373.8,0.0,5.1,2.0,5.478,49.3
12068,3611,2,0.886,508.1,370.0,532.6,429.1,520.3,429.1,1,0,398.7,373.8,0.0,2.2,-1.3,2.555,23.0
12068,3578,2,0.8801,416.3,379.6,450.9,441.3,433.6,441.3,1,0,398.7,373.8,0.0,3.9,0.1,3.901,35.11
12068,3621,2,0.8734,436.9,328.5,464.5,379.2,450.7,379.2,1,0,398.7,373.8,0.0,1.1,-3.6,3.764,33.88
12068,3606,2,0.8717,1071.9,288.1,1095.0,334.8,1083.4,334.8,1,0,398.7,373.8,0.0,5.3,0.5,5.324,47.91
12068,3601,2,0.8666,993.7,262.2,1022.4,297.2,1008.0,297.2,1,0,398.7,373.8,0.0,2.8,-1.2,3.046,27.42
12068,3629,2,0.863,481.5,327.0,515.6,377.0,498.6,377.0,0,0,398.7,373.8,0.0,-2.9,-1.0,3.068,27.61
12068,3634,2,0.8613,389.0,394.2,413.0,463.4,401.0,463.4,1,0,398.7,373.8,0.0,3.7,0.4,3.722,33.49
12068,3633,2,0.8394,474.7,412.1,497.9,481.9,486.3,481.9,1,0,398.7,373.8,0.0,7.2,0.8,7.244,65.2
12068,3605,2,0.824,915.3,289.5,938.8,337.9,927.1,337.9,0,0,398.7,373.8,0.0,-0.5,1.0,1.118,10.06
12068,3598,1,0.7824,427.9,293.9,450.5,335.7,439.2,335.7,1,0,398.7,373.8,0.0,4.4,0.8,4.472,40.25
12068,3638,0,0.7714,394.2,369.6,403.2,377.9,398.7,377.9,-1,0,398.7,373.8,0.0,0.0,0.0,0.0,0.0
12068,3603,2,0.4142,479.1,309.6,502.2,353.8,490.7,353.8,1,0,398.7,373.8,0.0,-2.8,-1.2,3.046,27.42
12069,3578,2,0.9082,419.9,379.8,456.4,444.1,438.1,444.1,1,0,402.0,373.4,1.0,4.5,2.8,5.3,47.7
12069,3634,2,0.9046,393.3,392.2,418.0,462.4,405.6,462.4,1,0,402.0,373.4,1.0,4.6,-1.0,4.707,42.37
12069,3600,2,0.8967,828.6,276.8,855.6,324.5,842.1,324.5,0,0,402.0,373.4,1.0,2.6,0.5,2.648,23.83
12069,3617,2,0.8945,792.0,377.9,811.9,443.1,801.9,443.1,1,0,402.0,373.4,1.0,4.3,-0.7,4.357,39.21
12069,3605,2,0.8805,917.5,289.2,937.0,337.0,927.2,337.0,0,0,402.0,373.4,1.0,0.1,-0.9,0.906,8.15
12069,3611,2,0.8791,511.1,370.2,535.0,429.9,523.0,429.9,1,0,402.0,373.4,1.0,2.7,0.8,2.816,25.34
12069,3618,2,0.87,719.0,349.5,749.7,413.3,734.4,413.3,1,0,402.0,373.4,1.0,2.7,-0.5,2.746,24.71
12069,3621,2,0.8511,435.2,328.5,466.0,376.6,450.6,376.6,1,1,402.0,373.4,1.0,-0.1,-2.6,2.602,23.42
12069,3606,2,0.8508,1076.1,287.4,1101.5,335.2,1088.8,335.2,1,0,402.0,373.4,1.0,5.4,0.4,5.415,48.73
12069,3601,2,0.8368,995.9,262.3,1019.9,299.6,1007.9,299.6,1,0,402.0,373.4,1.0,-0.1,2.4,2.402,21.62
12069,3629,2,0.8206,480.1,326.7,511.6,376.9,495.8,376.9,1,0,402.0,373.4,1.0,-2.8,-0.1,2.802,25.22
12069,3633,2,0.7959,481.1,411.4,503.7,478.7,492.4,478.7,1,0,402.0,373.4,1.0,6.1,-3.2,6.888,62.0
12069,3598,1,0.6007,432.2,294.5,454.3,333.5,443.2,333.5,1,0,402.0,373.4,1.0,4.0,-2.2,4.565,41.09
12268,3694,2,0.9015,580.0,260.5,601.9,319.2,590.9,319.2,1,0,1081.8,364.9,0.0,0.4,0.4,0.566,5.09
12268,3649,2,0.8967,714.4,239.4,733.6,281.4,724.0,281.4,1,0,1081.8,364.9,0.0,0.3,1.2,1.237,11.13
12268,3658,2,0.8964,820.9,311.4,846.7,371.0,833.8,371.0,1,0,1081.8,364.9,0.0,-0.7,0.0,0.7,6.3
12268,3650,2,0.8948,710.5,272.6,734.5,332.4,722.5,332.4,1,0,1081.8,364.9,0.0,-1.9,1.2,2.247,20.22
12268,3617,2,0.8879,532.5,275.3,552.8,335.9,542.6,335.9,1,0,1081.8,364.9,0.0,-1.6,0.2,1.612,14.51
12268,3683,2,0.8725,350.7,295.9,379.9,357.0,365.3,357.0,1,0,1081.8,364.9,0.0,-0.5,0.2,0.539,4.85
12268,3634,2,0.8662,457.4,252.3,472.6,311.5,465.0,311.5,0,0,1081.8,364.9,0.0,-0.8,1.0,1.281,11.53
12268,3692,2,0.8639,864.4,263.2,885.0,322.1,874.7,322.1,1,0,1081.8,364.9,0.0,0.7,0.3,0.762,6.85
12268,3653,2,0.8613,887.9,207.4,911.1,239.9,899.5,239.9,1,0,1081.8,364.9,0.0,1.4,0.2,1.414,12.73
12268,3639,2,0.8508,510.5,266.5,534.5,326.9,522.5,326.9,0,0,1081.8,364.9,0.0,0.6,0.1,0.608,5.47
12268,3667,2,0.8472,487.1,251.9,504.8,310.3,495.9,310.3,1,0,1081.8,364.9,0.0,-0.8,0.6,1.0,9.0
12268,3681,2,0.8383,647.0,233.0,664.8,283.0,655.9,283.0,1,0,1081.8,364.9,0.0,1.0,-0.2,1.02,9.18
12268,3688,2,0.8303,732.9,197.6,747.4,234.8,740.2,234.8,1,0,1081.8,364.9,0.0,3.1,-1.1,3.289,29.6
12268,3707,0,0.7892,1078.8,362.4,1084.7,367.5,1081.8,367.5,-1,0,1081.8,364.9,0.0,-1.1,0.1,1.105,9.94
12268,3702,2,0.713,324.1,299.3,341.8,324.0,332.9,324.0,1,0,1081.8,364.9,0.0,-1.3,-0.1,1.304,11.73
12268,3703,3,0.6529,864.7,264.0,884.8,322.0,874.7,322.0,-1,0,1081.8,364.9,0.0,0.7,0.3,0.762,6.85
12268,3646,3,0.3995,861.1,177.7,873.9,213.4,867.5,213.4,-1,0,1081.8,364.9,0.0,3.129,-0.671,3.2,4.11
12269,3658,2,0.9181,819.5,311.4,842.4,371.4,831.0,371.4,1,0,1081.2,366.1,0.0,-2.8,0.4,2.828,25.46
12269,3692,2,0.9067,864.8,264.9,885.8,322.3,875.3,322.3,1,0,1081.2,366.1,0.0,0.6,0.2,0.632,5.69
12269,3650,2,0.903,709.6,272.7,733.5,332.8,721.5,332.8,1,0,1081.2,366.1,0.0,-1.0,0.4,1.077,9.69
12269,3694,2,0.902,580.7,260.8,601.9,319.2,591.3,319.2,1,0,1081.2,366.1,0.0,0.4,0.0,0.4,3.6
12269,3683,2,0.891,350.6,298.4,380.4,358.3,365.5,358.3,1,0,1081.2,366.1,0.0,0.2,1.3,1.315,11.84
12269,3617,2,0.8883,532.1,275.3,551.4,336.3,541.7,336.3,1,0,1081.2,366.1,0.0,-0.9,0.4,0.985,8.86
12269,3649,2,0.8847,714.8,239.6,733.5,281.4,724.2,281.4,1,0,1081.2,366.1,0.0,0.2,0.0,0.2,1.8
12269,3667,2,0.8746,485.1,252.2,501.3,310.5,493.2,310.5,0,0,1081.2,366.1,0.0,-2.7,0.2,2.707,24.37
12269,3681,2,0.8743,646.1,231.9,665.8,284.0,655.9,284.0,0,0,1081.2,366.1,0.0,0.0,1.0,1.0,9.0
12269,3634,2,0.8715,456.5,252.4,474.0,311.2,465.3,311.2,1,0,1081.2,366.1,0.0,0.3,-0.3,0.424,3.82
12269,3639,2,0.8459,510.9,267.3,534.1,327.2,522.5,327.2,0,0,1081.2,366.1,0.0,0.0,0.3,0.3,2.7
12269,3653,2,0.844,890.1,208.6,911.3,239.1,900.7,239.1,1,0,1081.2,366.1,0.0,1.2,-0.8,1.442,12.98
12269,3688,2,0.8279,734.1,196.8,749.5,235.9,741.8,235.9,1,0,1081.2,366.1,0.0,1.6,1.1,1.942,17.47
12269,3707,0,0.738,1078.3,363.7,1084.0,368.5,1081.2,368.5,-1,0,1081.2,366.1,0.0,-0.6,1.0,1.166,10.5
12269,3706,1,0.6143,424.2,227.6,442.9,281.1,433.5,281.1,0,0,1081.2,366.1,0.0,-1.45,0.525,1.542,3.47
12269,3708,0,0.6105,498.1,334.4,503.9,340.0,501.0,340.0,-1,0,1081.2,366.1,0.0,0.0,0.0,0.0,0.0
12269,3703,3,0.4648,864.8,265.0,885.7,322.3,875.2,322.3,-1,0,1081.2,366.1,0.0,0.5,0.3,0.583,5.25
12270,3650,2,0.9139,708.5,273.2,731.3,333.3,719.9,333.3,1,0,1080.8,366.6,0.0,-1.6,0.5,1.676,15.09
12270,3692,2,0.9119,865.1,266.2,887.5,323.0,876.3,323.0,1,0,1080.8,366.6,0.0,1.0,0.7,1.221,10.99
12270,3694,2,0.8983,581.3,260.8,602.1,319.0,591.7,319.0,1,0,1080.8,366.6,0.0,0.4,-0.2,0.447,4.02
12270,3658,2,0.8871,816.3,310.9,839.7,372.4,828.0,372.4,1,0,1080.8,366.6,0.0,-3.0,1.0,3.162,28.46
12270,3649,2,0.8801,715.7,239.6,733.7,282.2,724.7,282.2,1,0,1080.8,366.6,0.0,0.5,0.8,0.943,8.49
12270,3617,2,0.8787,530.2,275.1,550.8,336.3,540.5,336.3,0,0,1080.8,366.6,0.0,-1.2,0.0,1.2,10.8
12270,3667,2,0.8698,483.8,253.2,500.7,310.8,492.3,310.8,0,0,1080.8,366.6,0.0,-0.9,0.3,0.949,8.54
12270,3634,2,0.8676,456.1,252.6,473.7,311.6,464.9,311.6,1,0,1080.8,366.6,0.0,-0.4,0.4,0.566,5.09
12270,3653,2,0.8597,892.7,209.1,911.4,239.8,902.1,239.8,1,0,1080.8,366.6,0.0,1.4,0.7,1.565,14.09
12270,3688,2,0.8467,734.5,195.9,752.0,237.3,743.3,237.3,1,0,1080.8,366.6,0.0,1.5,1.4,2.052,18.47
12270,3681,2,0.8315,646.1,232.1,669.2,283.2,657.7,283.2,0,0,1080.8,366.6,0.0,1.8,-0.8,1.97,17.73
12270,3683,2,0.7822,349.0,301.4,375.9,358.5,362.4,358.5,1,0,1080.8,366.6,0.0,-3.1,0.2,3.106,27.96
12270,3639,2,0.6167,507.0,267.8,534.0,327.3,520.5,327.3,0,0,1080.8,366.6,0.0,-2.0,0.1,2.002,18.02
12270,3707,0,0.6025,1077.5,363.9,1084.0,369.3,1080.8,369.3,-1,0,1080.8,366.6,0.0,-0.4,0.8,0.894,8.05
12270,3703,3,0.5747,865.2,266.0,887.5,323.2,876.3,323.2,-1,0,1080.8,366.6,0.0,1.1,0.9,1.421,12.79
12270,3708,0,0.4751,496.7,335.0,503.6,340.1,500.2,340.1,-1,0,1080.8,366.6,0.0,-0.8,0.1,0.806,7.26
12271,3649,2,0.9007,718.5,237.5,736.6,289.7,727.5,289.7,1,0,499.7,338.6,0.0,2.8,7.5,8.006,72.05
12271,3681,2,0.8993,646.7,232.2,672.0,283.8,659.4,283.8,0,0,499.7,338.6,0.0,1.7,0.6,1.803,16.22
12271,3692,2,0.8961,867.4,267.0,889.8,323.4,878.6,323.4,1,0,499.7,338.6,0.0,2.3,0.4,2.335,21.01
12271,3658,2,0.8961,812.8,308.9,832.5,371.9,822.6,371.9,1,0,499.7,338.6,0.0,-5.4,-0.5,5.423,48.81
12271,3688,2,0.8912,734.0,197.5,757.2,238.2,745.6,238.2,1,0,499.7,338.6,0.0,2.3,0.9,2.47,22.23
12271,3650,2,0.8828,707.7,272.5,729.7,334.0,718.7,334.0,0,0,499.7,338.6,0.0,-1.2,0.7,1.389,12.5
12271,3694,2,0.8687,583.7,261.3,602.8,319.8,593.3,319.8,1,0,499.7,338.6,0.0,1.6,0.8,1.789,16.1
12271,3667,2,0.8657,482.1,254.3,498.9,312.0,490.5,312.0,1,1,499.7,338.6,0.0,-1.8,1.2,2.163,19.47
12271,3634,2,0.8648,456.1,253.8,471.8,313.1,463.9,313.1,1,0,499.7,338.6,0.0,-1.0,1.5,1.803,16.22
12271,3617,2,0.8564,528.6,276.4,549.8,337.3,539.2,337.3,1,0,499.7,338.6,0.0,-1.3,1.0,1.64,14.76
12271,3683,2,0.8388,351.3,300.2,379.0,360.1,365.1,360.1,1,0,499.7,338.6,0.0,2.7,1.6,3.138,28.25
12271,3703,3,0.8224,867.4,267.1,889.9,323.6,878.6,323.6,-1,0,499.7,338.6,0.0,2.3,0.4,2.335,21.01
12271,3708,0,0.8204,496.6,336.0,502.8,341.3,499.7,341.3,-1,0,499.7,338.6,0.0,-0.5,1.2,1.3,11.7
12271,3653,2,0.7708,891.9,211.8,909.5,242.7,900.7,242.7,1,0,499.7,338.6,0.0,-1.4,2.9,3.22,28.98
12271,3706,2,0.483,424.7,228.2,441.0,283.1,432.8,283.1,0,0,499.7,338.6,0.0,-0.35,1.0,1.059,4.77
12271,3707,0,0.4701,1077.3,364.0,1084.0,370.3,1080.7,370.3,-1,0,499.7,338.6,0.0,-0.1,1.0,1.005,9.04
12272,3658,2,0.9074,809.8,308.0,831.9,373.0,820.8,373.0,1,0,499.4,339.1,0.0,-1.8,1.1,2.11,18.99
12272,3650,2,0.9048,704.5,273.3,728.6,334.4,716.5,334.4,1,0,499.4,339.1,0.0,-2.2,0.4,2.236,20.12
12272,3649,2,0.9026,719.2,237.3,737.2,290.3,728.2,290.3,1,0,499.4,339.1,0.0,0.7,0.6,0.922,8.3
12272,3688,2,0.899,735.4,196.5,764.4,238.7,749.9,238.7,1,0,499.4,339.1,0.0,4.3,0.5,4.329,38.96
12272,3681,2,0.8984,648.4,232.4,674.1,283.0,661.2,283.0,0,0,499.4,339.1,0.0,1.8,-0.8,1.97,17.73
12272,3692,2,0.8946,868.2,266.9,889.8,323.3,879.0,323.3,1,0,499.4,339.1,0.0,0.4,-0.1,0.412,3.71
12272,3617,2,0.8789,527.8,276.8,547.0,338.0,537.4,338.0,1,0,499.4,339.1,0.0,-1.8,0.7,1.931,17.38
12272,3634,2,0.871,455.3,254.3,471.3,313.1,463.3,313.1,1,0,499.4,339.1,0.0,-0.6,0.0,0.6,5.4
12272,3694,2,0.8692,584.2,261.6,603.1,320.0,593.7,320.0,1,0,499.4,339.1,0.0,0.4,0.2,0.447,4.02
12272,3653,2,0.86,892.2,210.0,915.8,241.2,904.0,241.2,1,0,499.4,339.1,0.0,3.3,-1.5,3.625,32.62
12272,3667,2,0.8568,481.1,254.6,497.1,312.3,489.1,312.3,1,1,499.4,339.1,0.0,-1.4,0.3,1.432,12.89
12272,3683,2,0.8426,351.7,301.3,377.9,360.3,364.8,360.3,1,0,499.4,339.1,0.0,-0.3,0.2,0.361,3.24
12272,3708,0,0.8417,496.3,336.5,502.5,341.6,499.4,341.6,-1,0,499.4,339.1,0.0,-0.3,0.3,0.424,3.82
12272,3639,2,0.7743,504.1,251.8,524.0,305.7,514.1,305.7,1,0,499.4,339.1,0.0,-3.2,-10.8,11.264,50.69
12272,3703,3,0.6335,868.1,266.9,889.9,323.7,879.0,323.7,-1,0,499.4,339.1,0.0,0.4,0.1,0.412,3.71
12272,3709,0,0.5843,632.9,311.5,639.7,316.1,636.3,316.1,-1,0,499.4,339.1,0.0,0.0,0.0,0.0,0.0
12272,3706,2,0.5731,424.4,229.1,439.9,283.6,432.1,283.6,0,0,499.4,339.1,0.0,-0.7,0.5,0.86,7.74
12272,3707,0,0.4524,1076.0,364.0,1082.3,370.4,1079.1,370.4,-1,0,499.4,339.1,0.0,-1.6,0.1,1.603,14.43
12273,3649,2,0.8996,719.2,238.0,737.3,291.2,728.3,291.2,1,0,497.9,339.6,0.0,0.1,0.9,0.906,8.15
12273,3650,2,0.8995,703.6,273.1,727.5,335.1,715.6,335.1,1,0,497.9,339.6,0.0,-0.9,0.7,1.14,10.26
12273,3692,2,0.8987,868.3,266.9,889.5,323.8,878.9,323.8,1,0,497.9,339.6,0.0,-0.1,0.5,0.51,4.59
12273,3658,2,0.8977,807.6,308.0,830.4,371.0,819.0,371.0,1,0,497.9,339.6,0.0,-1.8,-2.0,2.691,24.22
12273,3681,2,0.8965,649.2,232.9,675.7,283.5,662.5,283.5,1,0,497.9,339.6,0.0,1.3,0.5,1.393,12.54
12273,3667,2,0.8801,479.5,254.6,495.6,313.1,487.5,313.1,0,1,497.9,339.6,0.0,-1.6,0.8,1.789,16.1
12273,3634,2,0.8731,454.6,254.9,470.0,313.9,462.3,313.9,1,0,497.9,339.6,0.0,-1.0,0.8,1.281,11.53
12273,3617,2,0.8677,526.8,277.3,545.3,338.0,536.1,338.0,1,0,497.9,339.6,0.0,-1.3,0.0,1.3,11.7
12273,3694,2,0.862,584.7,261.6,604.0,320.6,594.4,320.6,1,0,497.9,339.6,0.0,0.7,0.6,0.922,8.3
12273,3688,2,0.8596,736.0,196.6,766.9,238.4,751.4,238.4,1,0,497.9,339.6,0.0,1.5,-0.3,1.53,13.77
12273,3653,2,0.8557,891.5,209.2,916.3,242.1,903.9,242.1,1,0,497.9,339.6,0.0,-0.1,0.9,0.906,8.15
12273,3708,0,0.8539,494.2,337.1,501.6,342.1,497.9,342.1,-1,0,497.9,339.6,0.0,-1.5,0.5,1.581,14.23
12273,3683,2,0.8323,351.8,302.5,377.4,360.9,364.6,360.9,1,0,497.9,339.6,0.0,-0.2,0.6,0.632,5.69
12273,3706,2,0.7539,423.6,229.6,438.4,284.0,431.0,284.0,0,0,497.9,339.6,0.0,-1.1,0.4,1.17,10.53
12273,3639,2,0.727,504.6,252.1,523.9,306.5,514.2,306.5,1,0,497.9,339.6,0.0,0.1,0.8,0.806,7.26
12273,3709,0,0.668,632.0,312.6,639.4,317.6,635.7,317.6,-1,0,497.9,339.6,0.0,-0.6,1.5,1.616,14.54
12273,3707,0,0.4614,1075.7,365.4,1081.5,372.1,1078.6,372.1,-1,0,497.9,339.6,0.0,-0.5,1.7,1.772,15.95
12273,3703,3,0.4539,868.4,266.9,889.5,322.7,878.9,322.7,-1,0,497.9,339.6,0.0,-0.1,-1.0,1.005,9.04
12274,3658,2,0.9194,805.0,308.5,827.9,370.8,816.5,370.8,1,0,497.1,340.1,0.0,-2.5,-0.2,2.508,22.57
12274,3692,2,0.9001,868.1,267.0,889.2,324.8,878.7,324.8,1,0,497.1,340.1,0.0,-0.2,1.0,1.02,9.18
12274,3681,2,0.8973,650.6,233.7,676.6,285.0,663.6,285.0,0,0,497.1,340.1,0.0,1.1,1.5,1.86,16.74
12274,3650,2,0.8937,703.6,274.1,726.5,335.1,715.1,335.1,1,0,497.1,340.1,0.0,-0.5,0.0,0.5,4.5
12274,3649,2,0.8936,719.4,238.1,737.5,291.7,728.4,291.7,1,0,497.1,340.1,0.0,0.1,0.5,0.51,4.59
12274,3694,2,0.8776,584.5,262.2,603.3,321.6,593.9,321.6,1,0,497.1,340.1,0.0,-0.5,1.0,1.118,10.06
12274,3617,2,0.8678,525.4,277.9,544.0,338.5,534.7,338.5,1,0,497.1,340.1,0.0,-1.4,0.5,1.487,13.38
12274,3708,0,0.8574,493.3,337.4,501.0,342.9,497.1,342.9,-1,0,497.1,340.1,0.0,-0.8,0.8,1.131,10.18
12274,3634,2,0.8506,453.6,256.3,468.3,314.0,460.9,314.0,1,0,497.1,340.1,0.0,-1.4,0.1,1.404,12.63
12274,3706,2,0.8377,422.4,229.9,438.1,284.8,430.3,284.8,0,0,497.1,340.1,0.0,-0.7,0.8,1.063,9.57
12274,3653,2,0.8346,891.9,211.9,918.4,242.0,905.1,242.0,1,0,497.1,340.1,0.0,1.2,-0.1,1.204,10.84
12274,3683,2,0.8223,351.8,302.1,375.6,361.4,363.7,361.4,1,0,497.1,340.1,0.0,-0.9,0.5,1.03,9.27
12274,3688,2,0.8177,739.1,198.3,766.8,239.2,752.9,239.2,1,0,497.1,340.1,0.0,1.5,0.8,1.7,15.3
12274,3667,2,0.7519,477.7,256.2,493.2,315.0,485.4,315.0,1,1,497.1,340.1,0.0,-2.1,1.9,2.832,25.49
12274,3639,2,0.6061,504.2,251.5,524.0,296.2,514.1,296.2,0,0,497.1,340.1,0.0,-0.1,-10.3,10.3,92.7
12274,3707,0,0.5372,1075.1,366.1,1079.5,372.0,1077.3,372.0,-1,0,497.1,340.1,0.0,-1.3,-0.1,1.304,11.73
12274,3703,3,0.4144,868.1,266.8,889.2,322.3,878.6,322.3,-1,0,497.1,340.1,0.0,-0.3,-0.4,0.5,4.5
12275,3658,2,0.9113,802.5,309.7,826.6,370.5,814.5,370.5,1,0,497.0,340.6,0.0,-2.0,-0.3,2.022,18.2
12275,3681,2,0.9046,653.7,235.6,678.6,285.4,666.2,285.4,1,0,497.0,340.6,0.0,2.6,0.4,2.631,23.68
12275,3692,2,0.9032,868.5,267.3,888.5,325.4,878.5,325.4,1,0,497.0,340.6,0.0,-0.2,0.6,0.632,5.69
12275,3694,2,0.8982,583.3,262.9,606.6,322.3,595.0,322.3,1,0,497.0,340.6,0.0,1.1,0.7,1.304,11.73
12275,3649,2,0.8952,719.5,239.3,736.7,292.9,728.1,292.9,1,0,497.0,340.6,0.0,-0.3,1.2,1.237,11.13
12275,3650,2,0.8885,702.6,274.8,725.6,335.5,714.1,335.5,1,0,497.0,340.6,0.0,-1.0,0.4,1.077,9.69
12275,3688,2,0.882,743.7,201.3,768.2,240.6,756.0,240.6,1,0,497.0,340.6,0.0,3.1,1.4,3.401,30.61
12275,3617,2,0.8733,524.0,279.1,542.9,339.5,533.5,339.5,1,0,497.0,340.6,0.0,-1.2,1.0,1.562,14.06
12275,3667,2,0.8664,473.8,256.1,491.3,315.9,482.6,315.9,1,1,497.0,340.6,0.0,-2.8,0.9,2.941,26.47
12275,3653,2,0.8529,894.1,212.3,917.9,242.7,906.0,242.7,1,0,497.0,340.6,0.0,0.9,0.7,1.14,10.26
12275,3634,2,0.8378,452.6,256.5,467.6,314.6,460.1,314.6,1,0,497.0,340.6,0.0,-0.8,0.6,1.0,9.0
12275,3683,2,0.8259,351.9,316.9,375.0,361.8,363.4,361.8,1,0,497.0,340.6,0.0,-0.3,0.4,0.5,4.5
12275,3708,0,0.8225,493.6,338.0,500.5,343.2,497.0,343.2,-1,0,497.0,340.6,0.0,-0.1,0.3,0.316,2.85
12275,3709,0,0.8184,630.0,313.8,637.3,318.8,633.6,318.8,-1,0,497.0,340.6,0.0,-1.05,0.6,1.209,5.44
12275,3706,2,0.784,420.9,231.4,437.5,285.9,429.2,285.9,0,0,497.0,340.6,0.0,-1.1,1.1,1.556,14.0
12275,3707,0,0.6285,1075.3,367.4,1079.6,372.1,1077.4,372.1,-1,0,497.0,340.6,0.0,0.1,0.1,0.141,1.27
12275,3639,2,0.5685,505.2,251.7,523.4,294.8,514.3,294.8,0,0,497.0,340.6,0.0,0.2,-1.4,1.414,12.73
12275,3703,3,0.5132,868.6,267.1,888.4,322.3,878.5,322.3,-1,0,497.0,340.6,0.0,-0.1,0.0,0.1,0.9
12276,3649,2,0.9229,718.8,242.4,739.2,295.7,729.0,295.7,1,0,1075.8,372.3,0.0,0.9,2.8,2.941,26.47
12276,3694,2,0.9104,580.8,264.8,607.8,324.3,594.3,324.3,1,0,1075.8,372.3,0.0,-0.7,2.0,2.119,19.07
12276,3658,2,0.9057,794.4,312.1,820.1,372.7,807.3,372.7,1,0,1075.8,372.3,0.0,-7.2,2.2,7.529,67.76
12276,3650,2,0.8953,697.7,276.8,723.2,338.5,710.5,338.5,1,0,1075.8,372.3,0.0,-3.6,3.0,4.686,42.18
12276,3617,2,0.8894,520.1,282.0,540.0,341.4,530.0,341.4,1,0,1075.8,372.3,0.0,-3.5,1.9,3.982,35.84
12276,3696,2,0.8744,663.5,236.2,681.6,287.7,672.6,287.7,1,0,1075.8,372.3,0.0,1.733,0.28,1.756,1.05
12276,3692,2,0.8739,868.1,269.5,888.5,327.4,878.3,327.4,1,0,1075.8,372.3,0.0,-0.2,2.0,2.01,18.09
12276,3634,2,0.8688,448.6,259.3,466.7,318.3,457.7,318.3,1,0,1075.8,372.3,0.0,-2.4,3.7,4.41,39.69
12276,3667,2,0.8678,470.7,259.6,488.3,318.3,479.5,318.3,1,0,1075.8,372.3,0.0,-3.1,2.4,3.92,35.28
12276,3653,2,0.8465,900.0,213.6,922.1,245.3,911.1,245.3,1,0,1075.8,372.3,0.0,5.1,2.6,5.725,51.52
12276,3683,2,0.8318,352.8,303.2,374.0,364.4,363.4,364.4,1,0,1075.8,372.3,0.0,0.0,2.6,2.6,23.4
12276,3688,2,0.8198,750.9,200.9,769.1,242.5,760.0,242.5,1,0,1075.8,372.3,0.0,4.0,1.9,4.428,39.85
12276,3706,2,0.7766,418.0,231.6,436.7,287.4,427.4,287.4,0,0,1075.8,372.3,0.0,-1.8,1.5,2.343,21.09
12276,3707,0,0.6837,1073.5,369.9,1078.1,374.7,1075.8,374.7,-1,0,1075.8,372.3,0.0,-1.6,2.6,3.053,27.48
12276,3703,3,0.677,868.0,269.3,888.4,329.2,878.2,329.2,-1,0,1075.8,372.3,0.0,-0.3,6.9,6.907,62.16
